chain, name, latitude, longitude, address, city, zip, department, phone, hours, store_id, is_address_computed, is_location_computed, key, ignored, ignore_reason, overload_chain_name, mandatory_coords, country_code
shopmium,Shopmium Port De Bouc,43.405449,4.985931,c.cial Carrefour,Port De Bouc,13110,,0442401111,[],,true,true,sfr:04 42 40 11 11,false,,,true,fr
shopmium,Shopmium Martigues,43.4030486,5.057299299999999,42 quai du General Leclerc,Martigues,13500,,0442441399,[],,true,true,sfr:04 42 44 13 99,false,,,true,fr
shopmium,Shopmium Vitrolles,43.45859799999999,5.249702999999999,c.cial Carrefour Grand Vitrolles RN 113,Vitrolles,13127,,0442460900,[],,true,true,sfr:04 42 46 09 00,false,,,true,fr
shopmium,Shopmium Les Pennes Mirabeau,43.410272,5.308922,c.cial Geant Barneoud Plan de Campagne Entree Nord,Les Pennes Mirabeau,13170,,0442465491,[],,true,true,sfr:04 42 46 54 91,false,,,true,fr
shopmium,Shopmium Gardanne,43.4525982,5.4717363,c.cial Carrefour Market,Gardanne,13120,,0442514155,[],,true,true,sfr:04 42 51 41 55,false,,,true,fr
shopmium,Shopmium Aix En Provence,43.5344224,5.4197831,Galerie Ciale Geant 210 av de Bredasque,Aix En Provence,13090,,0442546368,[],,true,true,sfr:04 42 54 63 68,false,,,true,fr
shopmium,Shopmium Istres,43.5212157,4.9454803,c.cial Geant route de Fos Sur Mer,Istres,13800,,0442566912,[],,true,true,sfr:04 42 56 69 12,false,,,true,fr
shopmium,Shopmium Aix En Provence,43.5338335,5.509246999999999,Fnac c.cial les allée Provencales,Aix En Provence,13100,,0442697896,[],,true,true,sfr:04 42 69 78 96,false,,,true,fr
shopmium,Shopmium Aubagne,43.2979978,5.5904566,c.cial Auchan route de Gemenos,Aubagne,13400,,0442701031,[],,true,true,sfr:04 42 70 10 31,false,,,true,fr
shopmium,Shopmium Thonon Les Bains,46.3702197,6.4784674,7 place Jules Mercier,Thonon Les Bains,74200,,0450170888,[],,true,true,sfr:04 50 17 08 88,false,,,true,fr
shopmium,Shopmium Cluses,42.51712790000001,2.8821619,16 Grand Rue,Cluses,66740,,0450184888,[],,true,true,sfr:04 50 18 48 88,false,,,true,fr
shopmium,Shopmium Thoiry,46.236466,5.979909999999999,c.cial Val Thoiry D984 route Bellegarde,Thoiry,01710,,0450205962,[],,true,true,sfr:04 50 20 59 62,false,,,true,fr
shopmium,Shopmium Annecy,45.9016866,6.1263092,6 rue Vaugelas,Annecy,74000,,0450233800,[],,true,true,sfr:04 50 23 38 00,false,,,true,fr
shopmium,Shopmium Epagny,45.93813,6.090965000000001,c.cial Auchan Grand Epagny ZI de la Mandallaz,Epagny,74330,,0450245276,[],,true,true,sfr:04 50 24 52 76,false,,,true,fr
shopmium,Shopmium Saint Julien En Genevois,46.144516,6.081338,Galerie Ciale Champion Provencia,Saint Julien En Genevois,74160,,0450355888,[],,true,true,sfr:04 50 35 58 88,false,,,true,fr
shopmium,Shopmium Etrembieres,46.1809883,6.2320749,c.cial Etrembieres 21 chemin de l Industrie,Etrembieres,74100,,0450380707,[],,true,true,sfr:04 50 38 07 07,false,,,true,fr
shopmium,Shopmium Annemasse,46.19325300000001,6.234158,c.cial Geant,Annemasse,74100,,0450389071,[],,true,true,sfr:04 50 38 90 71,false,,,true,fr
shopmium,Shopmium Seynod,45.8773148,6.0899087,Galerie Ciale Val Semnoz 20 rue de Periaz,Seynod,74600,,0450450661,[],,true,true,sfr:04 50 45 06 61,false,,,true,fr
shopmium,Shopmium Annecy,45.8971718,6.1251614,Fnac 65 rue Carnot c.cial Courier,Annecy,74000,,0450462539,[],,true,true,sfr:04 50 46 25 39,false,,,true,fr
shopmium,Shopmium Sallanches,45.935333,6.630768100000001,88 rue du Commerce,Sallanches,74700,,0450478573,[],,true,true,sfr:04 50 47 85 73,false,,,true,fr
shopmium,Shopmium Nimes,43.8791313,4.3770704,Fnac la Coupole des Halles,Nimes,30000,,0466050489,[],,true,true,sfr:04 66 05 04 89,false,,,true,fr
shopmium,Shopmium Mende,44.5163431,3.4988235,4 rue Henri Bourillon,Mende,48000,,0466328529,[],,true,true,sfr:04 66 32 85 29,false,,,true,fr
shopmium,Shopmium Bagnols Sur Ceze,44.1633725,4.619511699999999,33 rue de la Republique,Bagnols Sur Ceze,30200,,0466395657,[],,true,true,sfr:04 66 39 56 57,false,,,true,fr
shopmium,Shopmium Ales,44.1232388,4.0782238,7 rue de la Republique,Ales,30100,,0466520259,[],,true,true,sfr:04 66 52 02 59,false,,,true,fr
shopmium,Shopmium Beaucaire,43.816468,4.618802,c.cial Carrefour route de Nimes,Beaucaire,30300,,0466592843,[],,true,true,sfr:04 66 59 28 43,false,,,true,fr
shopmium,Shopmium Nimes,43.8180887,4.3442111,Galerie Ciale Nimes Etoile 116 rue Andre Dupont,Nimes,30000,,0466621061,[],,true,true,sfr:04 66 62 10 61,false,,,true,fr
shopmium,Shopmium Nimes,43.774556,4.3667907,c.cial Geant Nime Cap Costieres,Nimes,30900,,0466760208,[],,true,true,sfr:04 66 76 02 08,false,,,true,fr
shopmium,Shopmium Nimes,43.8387703,4.3574115,14 rue du General Perrier,Nimes,30000,,0466760502,[],,true,true,sfr:04 66 76 05 02,false,,,true,fr
shopmium,Shopmium Ales,44.127204,4.083352,quai du Mas d'Hours c.cial Cora,Ales,30100,,0466850850,[],,true,true,sfr:04 66 85 08 50,false,,,true,fr
shopmium,Shopmium Beziers,43.344233,3.215795,av du President Wilson ZAC de l'Hours,Beziers,34500,,0467095981,[],,true,true,sfr:04 67 09 59 81,false,,,true,fr
shopmium,Shopmium Montpellier,43.6097386,3.8778105,7 rue de la Loge,Montpellier,34000,,0467145888,[],,true,true,sfr:04 67 14 58 88,false,,,true,fr
shopmium,Shopmium Montpellier,43.6088281,3.8837941,c.cial du Polygone,Montpellier,34000,,0467153040,[],,true,true,sfr:04 67 15 30 40,false,,,true,fr
shopmium,Shopmium Sete,43.4041137,3.6953683,19 rue du General de Gaulle,Sete,34200,,0467180707,[],,true,true,sfr:04 67 18 07 07,false,,,true,fr
shopmium,Shopmium Lattes,43.5851626,3.9205081,c.cial Grand Sud route de Carnon,Lattes,34970,,0467202620,[],,true,true,sfr:04 67 20 26 20,false,,,true,fr
shopmium,Shopmium Perols,43.5646077,3.9521382,Galerie Ciale Auchan Plein Sud,Perols,34470,,0467223850,[],,true,true,sfr:04 67 22 38 50,false,,,true,fr
shopmium,Shopmium Beziers,43.3424196,3.2122158,3 allée Paul Riquet,Beziers,34500,,0467490102,[],,true,true,sfr:04 67 49 01 02,false,,,true,fr
shopmium,Shopmium St Clement De Riviere,43.6844,3.8472,Galerie Cciale Trifontaine route de Ganges Local 27,St Clement De Riviere,34980,,0467557778,[],,true,true,sfr:04 67 55 77 78,false,,,true,fr
shopmium,Shopmium Beziers,43.344233,3.215795,c.cial Auchan 4 av Demitienne,Beziers,34500,,0467620636,[],,true,true,sfr:04 67 62 06 36,false,,,true,fr
shopmium,Shopmium Juvignac,43.611297,3.812357,c.cial les Portes du Soleil Languedocie,Juvignac,34990,,0467750685,[],,true,true,sfr:04 67 75 06 85,false,,,true,fr
shopmium,Shopmium Beziers,43.344233,3.215795,c.cial Geant ZAC de Montimaran,Beziers,34500,,0467761330,[],,true,true,sfr:04 67 76 13 30,false,,,true,fr
shopmium,Shopmium Balaruc Le Vieux,43.4592,3.689298,c.cial Carrefour Balaruc Entree Sud av Sete,Balaruc Le Vieux,34540,,0467785969,[],,true,true,sfr:04 67 78 59 69,false,,,true,fr
shopmium,Shopmium Montpellier,43.6088281,3.8837941,Fnac c.cial du Polygone 1 rue des Pertuisanes,Montpellier,34000,,0467852663,[],,true,true,sfr:04 67 85 26 63,false,,,true,fr
shopmium,Shopmium Montpellier,43.6047275,3.9011747,Galerie Commerciale Odysseum ZAC du Millenaire 2 place de Lisb,Montpellier,34000,,0467853642,[],,true,true,sfr:04 67 85 36 42,false,,,true,fr
shopmium,Shopmium Perpignan,42.69867840000001,2.8909227,29 quai Vauban,Perpignan,66000,,0468342480,[],,true,true,sfr:04 68 34 24 80,false,,,true,fr
shopmium,Shopmium Carcassonne,43.213334,2.3075199,c.cial Geant Salvaza,Carcassonne,11000,,0468475693,[],,true,true,sfr:04 68 47 56 93,false,,,true,fr
shopmium,Shopmium Perpignan,42.6886591,2.8948332,c.cial Carrefour Rousillon route de Canet Lot 2234/2239,Perpignan,66100,,0468505946,[],,true,true,sfr:04 68 50 59 46,false,,,true,fr
shopmium,Shopmium Perpignan,42.6886591,2.8948332,c.cial Auchan Porte d'Espagne,Perpignan,66100,,0468561633,[],,true,true,sfr:04 68 56 16 33,false,,,true,fr
shopmium,Shopmium Claira,42.761522,2.948939,c.cial Carrefour Claira route de Barcares,Claira,66530,,0468626508,[],,true,true,sfr:04 68 62 65 08,false,,,true,fr
shopmium,Shopmium Narbonne,43.1831884,3.0036808,17 rue du Pont des Marchands,Narbonne,11100,,0468703075,[],,true,true,sfr:04 68 70 30 75,false,,,true,fr
shopmium,Shopmium Carcassonne,43.2261718,2.3311083,c.cial Leclerc Rond Point Georges Pompidou,Carcassonne,11000,,0468710148,[],,true,true,sfr:04 68 71 01 48,false,,,true,fr
shopmium,Shopmium Perpignan,42.6979976,2.8885401,2 place de Catalogne,Perpignan,66000,,0468737609,[],,true,true,sfr:04 68 73 76 09,false,,,true,fr
shopmium,Shopmium Narbonne,43.178344,3.0258761,c.cial Carrefour Bonne Source 24 bd Creissel,Narbonne,11100,,0468907755,[],,true,true,sfr:04 68 90 77 55,false,,,true,fr
shopmium,Shopmium Montlucon,46.3442111,2.6005463,c.cial St Jacques quai Ledru Rollin,Montlucon,03100,,0470033111,[],,true,true,sfr:04 70 03 31 11,false,,,true,fr
shopmium,Shopmium Moulins,46.5641573,3.3304867,39 rue d'Allier,Moulins,03000,,0470202451,[],,true,true,sfr:04 70 20 24 51,false,,,true,fr
shopmium,Shopmium Montlucon,46.3384219,2.604525,51 bd de Courtais,Montlucon,03100,,0470290707,[],,true,true,sfr:04 70 29 07 07,false,,,true,fr
shopmium,Shopmium Vichy,46.1250014,3.4226077,22 rue Georges Clemenceau,Vichy,03200,,0470310717,[],,true,true,sfr:04 70 31 07 17,false,,,true,fr
shopmium,Shopmium Bellerive Sur Allier,46.113133,3.415689,c.cial Leclerc rue Rhin Et Danube,Bellerive Sur Allier,03700,,0470598786,[],,true,true,sfr:04 70 59 87 86,false,,,true,fr
shopmium,Shopmium Puy En Velay,45.0421622,3.882276,44 rue St Gilles,Puy En Velay,43000,,0471026997,[],,true,true,sfr:04 71 02 69 97,false,,,true,fr
shopmium,Shopmium Vals Pres Le Puy,45.026718,3.878636,c.cial Geant av Jeanne d'Arc,Vals Pres Le Puy,43750,,0471079000,[],,true,true,sfr:04 71 07 90 00,false,,,true,fr
shopmium,Shopmium Lyon,45.7662796,4.8361626,9 rue de la Republique,Lyon,69001,,0472109420,[],,true,true,sfr:04 72 10 94 20,false,,,true,fr
shopmium,Shopmium Lyon,45.75987019999999,4.8557707,Fnac c.cial Part Dieu 17 rue Docteur Bouchut,Lyon,69003,,0472317549,[],,true,true,sfr:04 72 31 75 49,false,,,true,fr
shopmium,Shopmium Givors,45.58329,4.772829,c.cial Carrefour Givors Local N° 9,Givors,69700,,0472497169,[],,true,true,sfr:04 72 49 71 69,false,,,true,fr
shopmium,Shopmium Villeurbanne,45.7686939,4.880290599999999,7 rue Paul Verlaine,Villeurbanne,69100,,0472656600,[],,true,true,sfr:04 72 65 66 00,false,,,true,fr
shopmium,Shopmium Villeurbanne,45.7713758,4.8686624,67 cours Emile Zola,Villeurbanne,69100,,0472695050,[],,true,true,sfr:04 72 69 50 50,false,,,true,fr
shopmium,Shopmium Saint Priest,45.6931289,4.9231339,Galerie Commerciale St Priest,Saint Priest,69800,,0472818462,[],,true,true,sfr:04 72 81 84 62,false,,,true,fr
shopmium,Shopmium Clermont Ferrand,45.7313601,3.0657803,25 rue du 11 Novembre,Clermont Ferrand,63122,,0473192888,[],,true,true,sfr:04 73 19 28 88,false,,,true,fr
shopmium,Shopmium Aubiere,45.7524367,3.1296398,c.cial Auchan 101 av Jean Moulin,Aubiere,63170,,0473265163,[],,true,true,sfr:04 73 26 51 63,false,,,true,fr
shopmium,Shopmium Clermont Ferrand,45.7749776,3.0816471,c.cial Jaude Local 6 place de la Resistance,Clermont Ferrand,63000,,0473282279,[],,true,true,sfr:04 73 28 22 79,false,,,true,fr
shopmium,Shopmium Riom,45.8808281,3.116506,c.cial Carrefour Riom Sud av de Clermont,Riom,63200,,0473649990,[],,true,true,sfr:04 73 64 99 90,false,,,true,fr
shopmium,Shopmium Lempdes,45.7754687,3.194405,c.cial Cora 28 av de l'Europe,Lempdes,63370,,0473836488,[],,true,true,sfr:04 73 83 64 88,false,,,true,fr
shopmium,Shopmium Issoire,45.5483585,3.2623895,c.cial Carrefour Local 2 bis ZAC des Pres rue Jean Bigot,Issoire,63500,,0473893074,[],,true,true,sfr:04 73 89 30 74,false,,,true,fr
shopmium,Shopmium Bourg En Bresse,46.2055715,5.2290549,1 bd de Brou,Bourg En Bresse,01000,,0474246831,[],,true,true,sfr:04 74 24 68 31,false,,,true,fr
shopmium,Shopmium L'isle D'abeau,45.6135399,5.226151199999999,c.cial Isle d'Abeau ZAC St Hubert Cc. Regionnal des Sayes bd Bourgoin,L'isle D'abeau,38080,,0474278162,[],,true,true,sfr:04 74 27 81 62,false,,,true,fr
shopmium,Shopmium Bourg En Bresse,46.1964001,5.2654927,c.cial Leclerc Cap Emeraude av Amedee Mercier,Bourg En Bresse,01000,,0474524649,[],,true,true,sfr:04 74 52 46 49,false,,,true,fr
shopmium,Shopmium Villefranche Sur Saone,45.9878481,4.7178746,840 rue Nationale,Villefranche Sur Saone,69400,,0474604399,[],,true,true,sfr:04 74 60 43 99,false,,,true,fr
shopmium,Shopmium Ecully,45.7911604,4.7756262,c.cial Carrefour Ecully Grand Ouest rue Jean Marie Vianney,Ecully,69130,,0474723835,[],,true,true,sfr:04 74 72 38 35,false,,,true,fr
shopmium,Shopmium Dardilly,45.805587,4.753184,c.cial Auchan Porte de Lyon N6,Dardilly,69570,,0474728491,[],,true,true,sfr:04 74 72 84 91,false,,,true,fr
shopmium,Shopmium Vienne,45.5229957,4.8744027,33 cours Romestang,Vienne,38200,,0474784888,[],,true,true,sfr:04 74 78 48 88,false,,,true,fr
shopmium,Shopmium Oyonnax,46.2577503,5.656537699999999,99 rue Anatole France,Oyonnax,01100,,0474812828,[],,true,true,sfr:04 74 81 28 28,false,,,true,fr
shopmium,Shopmium Montelimar,44.559591,4.7512134,97 rue Pierre Julien,Montelimar,26200,,0475009138,[],,true,true,sfr:04 75 00 91 38,false,,,true,fr
shopmium,Shopmium Aubenas,44.620909,4.389863,7 place General de Gaulle,Aubenas,07200,,0475353682,[],,true,true,sfr:04 75 35 36 82,false,,,true,fr
shopmium,Shopmium Valence,44.9323207,4.8946013,74 rue Madier de Montjeau,Valence,26000,,0475430829,[],,true,true,sfr:04 75 43 08 29,false,,,true,fr
shopmium,Shopmium Guilherand Granges,44.9382341,4.8655845,Galerie c.cial Auchan 1449 av de la Republique,Guilherand Granges,07500,,0475611734,[],,true,true,sfr:04 75 61 17 34,false,,,true,fr
shopmium,Shopmium Privas,44.73537289999999,4.5975784,11 rue de la Republique,Privas,07000,,0475667688,[],,true,true,sfr:04 75 66 76 88,false,,,true,fr
shopmium,Shopmium Davezieux,45.2549524,4.6867352,c.cial Geant le Mas 130 rue de Pourrat,Davezieux,07430,,0475674203,[],,true,true,sfr:04 75 67 42 03,false,,,true,fr
shopmium,Shopmium Romans Sur Isere,45.04552289999999,5.0503076,51 place Jean Jaures,Romans Sur Isere,26100,,0475729968,[],,true,true,sfr:04 75 72 99 68,false,,,true,fr
shopmium,Shopmium Bourg Les Valence,44.9593245,4.8840412,c.cial Leclerc Bourg les Valence rue Chabanneries,Bourg Les Valence,26500,,0475820666,[],,true,true,sfr:04 75 82 06 66,false,,,true,fr
shopmium,Shopmium Valence,44.9523932,4.9284868,c.cial Geant Valence 2 route Romans,Valence,26000,,0475821010,[],,true,true,sfr:04 75 82 10 10,false,,,true,fr
shopmium,Shopmium Montelimar,44.556944,4.749496,zone cial Soleil Levant,Montelimar,26200,,0475988467,[],,true,true,sfr:04 75 98 84 67,false,,,true,fr
shopmium,Shopmium Echirolle,45.149216,5.69213,c.cial Leclerc Comboire,Echirolle,38130,,0476085888,[],,true,true,sfr:04 76 08 58 88,false,,,true,fr
shopmium,Shopmium Grenoble,45.189531,5.726640499999999,7 rue de Bonne,Grenoble,38000,,0476284231,[],,true,true,sfr:04 76 28 42 31,false,,,true,fr
shopmium,Shopmium Voiron,45.3666766,5.5919272,12/14 rue Montgolfier,Voiron,38500,,0476671888,[],,true,true,sfr:04 76 67 18 88,false,,,true,fr
shopmium,Shopmium Saint Etienne,45.423125,4.391934,Galerie c.cial Centre 2/1 rue Charcot,Saint Etienne,42100,,0477010961,[],,true,true,sfr:04 77 01 09 61,false,,,true,fr
shopmium,Shopmium Roanne,46.0365743,4.070761099999999,11 rue Charles de Gaulle,Roanne,42300,,0477233228,[],,true,true,sfr:04 77 23 32 28,false,,,true,fr
shopmium,Shopmium Montbrison,45.606406,4.0670932,2 place des Combattants,Montbrison,42600,,0477244712,[],,true,true,sfr:04 77 24 47 12,false,,,true,fr
shopmium,Shopmium Saint Etienne,45.450626,4.3859432,Galerie Commerciale Geant quartier de Monthieu,Saint Etienne,42000,,0477490483,[],,true,true,sfr:04 77 49 04 83,false,,,true,fr
shopmium,Shopmium Saint Etienne,45.4372702,4.387529499999999,12 rue du General Foy,Saint Etienne,42000,,0477491491,[],,true,true,sfr:04 77 49 14 91,false,,,true,fr
shopmium,Shopmium Firminy,45.3884921,4.286810099999999,3 place du Breuil,Firminy,42700,,0477614855,[],,true,true,sfr:04 77 61 48 55,false,,,true,fr
shopmium,Shopmium Villars,45.4751884,4.3506677,c.cial Auchan Portes du Forez chemin Montravel,Villars,42390,,0477839741,[],,true,true,sfr:04 77 83 97 41,false,,,true,fr
shopmium,Shopmium Lyon,45.7451441,4.8673424,71 av des Freres Lumiere,Lyon,69008,,0478090895,[],,true,true,sfr:04 78 09 08 95,false,,,true,fr
shopmium,Shopmium Lyon,45.7691889,4.8472484,29 cours Franklin Roosevelt,Lyon,69006,,0478177991,[],,true,true,sfr:04 78 17 79 91,false,,,true,fr
shopmium,Shopmium Caluire Et Cuire,45.79681,4.842426,c.cial Auchan Caluire 2,Caluire Et Cuire,69300,,0478235096,[],,true,true,sfr:04 78 23 50 96,false,,,true,fr
shopmium,Shopmium Lyon,45.75826,4.855386999999999,c.cial cours Oxygene angle bd V Merle Et rue de Bon,Lyon,69003,,0478245229,[],,true,true,sfr:04 78 24 52 29,false,,,true,fr
shopmium,Shopmium Vaulx En Velin,45.782029,4.922661,c.cial Carrefour les 7 Chemins,Vaulx En Velin,69120,,0478265756,[],,true,true,sfr:04 78 26 57 56,false,,,true,fr
shopmium,Shopmium Lyon,45.7779263,4.8324913,26 Grande rue de la Croix Rousse,Lyon,69004,,0478270864,[],,true,true,sfr:04 78 27 08 64,false,,,true,fr
shopmium,Shopmium Lyon,45.759732,4.8356121,63 rue de la Republique,Lyon,69002,,0478370256,[],,true,true,sfr:04 78 37 02 56,false,,,true,fr
shopmium,Shopmium Lyon,45.7527482,4.8293317,49 rue Victor Hugo,Lyon,69002,,0478381022,[],,true,true,sfr:04 78 38 10 22,false,,,true,fr
shopmium,Shopmium Beynost,45.83981199999999,5.001999,c.cial Beynost Ii 56 rue Stand,Beynost,01700,,0478551381,[],,true,true,sfr:04 78 55 13 81,false,,,true,fr
shopmium,Shopmium St Genis Laval,45.6806912,4.7922443,c.cial Auchan St Genis 2 av Charles de Gaulle,St Genis Laval,69230,,0478577953,[],,true,true,sfr:04 78 57 79 53,false,,,true,fr
shopmium,Shopmium Lyon,45.75826,4.855386999999999,c.cial Lyon Part Dieu bd V. Merle,Lyon,69003,,0478609344,[],,true,true,sfr:04 78 60 93 44,false,,,true,fr
shopmium,Shopmium Albertville,45.662967,6.3997371,c.cial Geant Albertville N90,Albertville,73200,,0479100244,[],,true,true,sfr:04 79 10 02 44,false,,,true,fr
shopmium,Shopmium Chambery,45.5951113,5.899988899999999,av des Landiers,Chambery,73000,,0479253007,[],,true,true,sfr:04 79 25 30 07,false,,,true,fr
shopmium,Shopmium Chambery,45.5668602,5.9192471,place de Geneve,Chambery,73000,,0479707475,[],,true,true,sfr:04 79 70 74 75,false,,,true,fr
shopmium,Shopmium Aix Les Bains,45.689662,5.9138842,7 place Carnot,Aix Les Bains,73100,,0479888526,[],,true,true,sfr:04 79 88 85 26,false,,,true,fr
shopmium,Shopmium Marseille,43.2963839,5.3777213,40 la Canebiere,Marseille,13001,,0484523010,[],,true,true,sfr:04 84 52 30 10,false,,,true,fr
shopmium,Shopmium Apt,43.879433,5.3852083,669 av Victor Hugo,Apt,84400,,0490048925,[],,true,true,sfr:04 90 04 89 25,false,,,true,fr
shopmium,Shopmium Pertuis,43.6791637,5.4991666,1093 route d'Aix En Provence,Pertuis,84120,,0490091014,[],,true,true,sfr:04 90 09 10 14,false,,,true,fr
shopmium,Shopmium Les Angles,43.954465,4.77358,c.cial Leclerc Grand Angles,Les Angles,30133,,0490258900,[],,true,true,sfr:04 90 25 89 00,false,,,true,fr
shopmium,Shopmium Le Pontet,43.9591489,4.863830999999999,c.cial Auchan ZAC St Tronquet av Louis Braille Entrée N°3,Le Pontet,84130,,0490337904,[],,true,true,sfr:04 90 33 79 04,false,,,true,fr
shopmium,Shopmium Arles,43.6017739,4.624375100000001,c.cial Geant Casino ZA Fourchon,Arles,13200,,0490479203,[],,true,true,sfr:04 90 47 92 03,false,,,true,fr
shopmium,Shopmium Arles,43.6752902,4.6277191,22 bd des Lices,Arles,13200,,0490494990,[],,true,true,sfr:04 90 49 49 90,false,,,true,fr
shopmium,Shopmium Salon De Provence,43.640199,5.097022,c.cial Leclerc les Viougues,Salon De Provence,13300,,0490550550,[],,true,true,sfr:04 90 55 05 50,false,,,true,fr
shopmium,Shopmium Salon De Provence,43.6407494,5.0962575,85 cours Carnot,Salon De Provence,13300,,0490563380,[],,true,true,sfr:04 90 56 33 80,false,,,true,fr
shopmium,Shopmium Orange,44.1380989,4.807511,Galerie Commerciale Carrefour ZAC du Cordoulet,Orange,84100,,0490602740,[],,true,true,sfr:04 90 60 27 40,false,,,true,fr
shopmium,Shopmium Bollene,44.280508,4.748965999999999,c.cial quartier les Servattes,Bollene,84500,,0490605098,[],,true,true,sfr:04 90 60 50 98,false,,,true,fr
shopmium,Shopmium Carpentras,44.0500901,5.0396397,307 av FrÉdÉric Mistral,Carpentras,84200,,0490670886,[],,true,true,sfr:04 90 67 08 86,false,,,true,fr
shopmium,Shopmium Cavaillon,43.83636629999999,5.0403762,36 place Gambetta,Cavaillon,84300,,0490762674,[],,true,true,sfr:04 90 76 26 74,false,,,true,fr
shopmium,Shopmium Avignon,43.947978,4.805884799999999,11 rue de la Republique,Avignon,84000,,0490850339,[],,true,true,sfr:04 90 85 03 39,false,,,true,fr
shopmium,Shopmium Avignon,43.948469,4.815815,Galerie Commerciale Mistral 7 N7,Avignon,84000,,0490884273,[],,true,true,sfr:04 90 88 42 73,false,,,true,fr
shopmium,Shopmium Marseille,43.33394089999999,5.4554903,c.cial la Croix Rouge bd Marcel Delprat,Marseille,13013,,0491053636,[],,true,true,sfr:04 91 05 36 36,false,,,true,fr
shopmium,Shopmium Marseille,43.2676237,5.3891919,74 av de Mazargues,Marseille,13008,,0491220505,[],,true,true,sfr:04 91 22 05 05,false,,,true,fr
shopmium,Shopmium Marseille,43.2806329,5.3870766,105 av du Prado,Marseille,13008,,0491255544,[],,true,true,sfr:04 91 25 55 44,false,,,true,fr
shopmium,Shopmium Marseille,43.3039184,5.4172426,93 rue Montaigne,Marseille,13012,,0491340036,[],,true,true,sfr:04 91 34 00 36,false,,,true,fr
shopmium,Shopmium Marseille,43.2990873,5.4804319,252 route des 3 Lucs,Marseille,13011,,0491431891,[],,true,true,sfr:04 91 43 18 91,false,,,true,fr
shopmium,Shopmium Marseille,43.2925914,5.479430199999999,Galerie Ciale Printemps la Valentine route Sabliere,Marseille,13011,,0491442005,[],,true,true,sfr:04 91 44 20 05,false,,,true,fr
shopmium,Shopmium Marseille,43.2886922,5.3822337,159 rue de Rome,Marseille,13006,,0491487767,[],,true,true,sfr:04 91 48 77 67,false,,,true,fr
shopmium,Shopmium Marseille,43.3640097,5.3491449,c.cial Grand Littoral 11 av Saint Antoine,Marseille,13016,,0491605858,[],,true,true,sfr:04 91 60 58 58,false,,,true,fr
shopmium,Shopmium Marseille,43.2487572,5.389538,c.cial Bonneveine 112 av Hambourg,Marseille,13008,,0491720343,[],,true,true,sfr:04 91 72 03 43,false,,,true,fr
shopmium,Shopmium Marseille,43.2925914,5.479430199999999,Galerie Cial Geant Entree Droite route de la Sabliere,Marseille,13011,,0491886336,[],,true,true,sfr:04 91 88 63 36,false,,,true,fr
shopmium,Shopmium Marseille,43.300771,5.3821768,Fnac Cial Bourse,Marseille,13001,,0491906702,[],,true,true,sfr:04 91 90 67 02,false,,,true,fr
shopmium,Shopmium Menton,43.774481,7.497540000000001,Promenade du Soleil angle bd Saint Roh,Menton,06500,,0492101097,[],,true,true,sfr:04 92 10 10 97,false,,,true,fr
shopmium,Shopmium Gap,44.559638,6.079758,c.cial Leclerc,Gap,05000,,0492200090,[],,true,true,sfr:04 92 20 00 90,false,,,true,fr
shopmium,Shopmium Briancon,44.8965125,6.6349607,1 rue Centrale,Briancon,05100,,0492210189,[],,true,true,sfr:04 92 21 01 89,false,,,true,fr
shopmium,Shopmium Nice,43.6877482,7.2113605,c.cial Nice Lingostiere RN 202 route Digne,Nice,06200,,0492291414,[],,true,true,sfr:04 92 29 14 14,false,,,true,fr
shopmium,Shopmium Antibes,43.5990157,7.103639599999999,quartier des Semboules 1668 Chemins des Terriers,Antibes,06600,,0492384030,[],,true,true,sfr:04 92 38 40 30,false,,,true,fr
shopmium,Shopmium Gap,44.559825,6.0799487,28 rue Peroliere,Gap,05000,,0492560290,[],,true,true,sfr:04 92 56 02 90,false,,,true,fr
shopmium,Shopmium Manosque,43.8307106,5.7848354,19/21 av Jean Giono,Manosque,04100,,0492721700,[],,true,true,sfr:04 92 72 17 00,false,,,true,fr
shopmium,Shopmium Antibes,43.5804731,7.1221197,2 bis rue de la Republique,Antibes,06600,,0492906110,[],,true,true,sfr:04 92 90 61 10,false,,,true,fr
shopmium,Shopmium Grasse,43.6379658,6.9505732,118 route de Cannes,Grasse,06130,,0492906111,[],,true,true,sfr:04 92 90 61 11,false,,,true,fr
shopmium,Shopmium Saint Laurent Du Var,43.673417,7.189811,c.cial Cap 3000 Rdc Local 98 quartier du Lac Porte de Nice,Saint Laurent Du Var,06700,,0493070750,[],,true,true,sfr:04 93 07 07 50,false,,,true,fr
shopmium,Shopmium Nice,43.7067211,7.264240099999999,8 av Malaussena,Nice,06000,,0493138863,[],,true,true,sfr:04 93 13 88 63,false,,,true,fr
shopmium,Shopmium Nice,43.706449,7.2922646,44 bis av de la Republique angle de la rue Barla,Nice,06300,,0493143024,[],,true,true,sfr:04 93 14 30 24,false,,,true,fr
shopmium,Shopmium Nice,43.70653040000001,7.286276299999999,c.cial Tnl 15 bd General Louis Delfino,Nice,06300,,0493267201,[],,true,true,sfr:04 93 26 72 01,false,,,true,fr
shopmium,Shopmium Cannes La Bocca,43.549345,6.9763455,95 av Francis Tonner,Cannes La Bocca,06150,,0493483900,[],,true,true,sfr:04 93 48 39 00,false,,,true,fr
